shipment_id,warehouse_id,supplier_id,transport_mode_id,ship_date,promised_delivery_date,actual_delivery_date,n_orders,total_qty,distance_km,shipping_cost,is_otif
18485,3,6,3,2023-09-26,2023-10-02,2023-10-02,1,103.0,1239.1,50539.77,1
18486,11,55,1,2025-04-06,2025-04-14,2025-04-14,1,204.0,495.6,8380.33,1
18487,21,22,4,2025-03-21,2025-03-31,2025-03-31,1,351.0,2341.8,26208.67,1
18488,10,56,4,2023-08-30,2023-09-07,2023-09-11,1,870.0,821.4,10662.08,0
18489,14,56,4,2024-12-05,2024-12-13,2024-12-13,1,62.0,1399.2,5811.19,1
18490,2,19,2,2025-06-03,2025-06-08,2025-06-19,1,460.0,2436.7,55202.81,0
18491,7,34,4,2023-04-21,2023-05-03,2023-05-03,1,374.0,2979.2,33197.09,1
18492,11,40,3,2025-11-15,2025-11-25,2025-11-25,1,115.0,1961.3,76396.85,1
18493,15,28,1,2024-09-21,2024-10-01,2024-10-01,1,277.0,1540.7,31317.69,1
18494,4,13,4,2023-06-07,2023-06-20,2023-06-20,1,814.0,2494.6,34842.11,1
18495,8,47,2,2025-07-06,2025-07-23,2025-07-25,1,937.0,1995.4,49601.15,0
18496,18,9,2,2023-01-19,2023-01-24,2023-01-24,1,169.0,1387.1,19429.79,1
18497,18,57,4,2024-03-10,2024-03-19,2024-03-24,1,345.0,1806.1,15860.46,0
18498,17,20,4,2024-03-22,2024-03-27,2024-03-27,1,489.0,2871.0,33820.47,1
18499,2,36,1,2024-12-29,2025-01-04,2025-01-08,1,351.0,2861.4,72298.15,0
18500,20,9,1,2023-01-20,2023-01-25,2023-01-25,1,247.0,3110.9,61195.72,1
18501,14,9,1,2024-06-22,2024-06-28,2024-06-28,1,243.0,968.2,18684.05,1
18502,2,14,2,2025-10-18,2025-10-25,2025-10-25,1,689.0,497.2,15008.37,1
18503,16,38,1,2024-09-07,2024-09-12,2024-09-12,1,944.0,618.4,24568.15,1
18504,20,37,4,2025-12-30,2026-01-04,2026-01-04,1,327.0,1506.9,16989.97,1
18505,20,21,2,2023-11-04,2023-11-13,2023-11-17,1,790.0,2148.0,71738.61,0
18506,2,36,2,2023-03-20,2023-03-29,2023-03-29,1,347.0,2018.0,33918.92,1
18507,17,53,2,2023-01-15,2023-01-19,2023-01-19,1,494.0,2053.5,53982.26,1
18508,8,4,1,2023-05-10,2023-05-13,2023-05-13,1,483.0,1343.2,45002.33,1
18509,11,9,1,2025-10-08,2025-10-15,2025-10-17,1,541.0,3027.6,110851.39,0
18510,22,34,1,2024-09-12,2024-09-22,2024-09-22,1,427.0,1477.4,49128.73,1
18511,3,31,1,2024-11-01,2024-11-15,2024-11-15,1,743.0,1120.8,39996.1,1
18512,17,20,2,2024-03-15,2024-03-21,2024-03-21,1,1116.0,2954.5,108768.67,1
18513,4,46,1,2024-01-17,2024-01-30,2024-01-30,1,60.0,2753.1,30173.88,1
18514,12,50,4,2025-03-02,2025-03-06,2025-03-09,1,479.0,2602.9,27467.59,0
18515,21,43,3,2025-10-14,2025-10-18,2025-10-18,1,1250.0,1616.2,257549.65,1
18516,17,31,1,2024-10-07,2024-10-23,2024-10-23,1,979.0,1421.9,61861.67,1
18517,17,56,1,2024-08-31,2024-09-08,2024-09-08,1,81.0,2274.4,24025.11,1
18518,6,7,4,2023-05-16,2023-05-20,2023-05-20,1,581.0,234.7,3634.9,1
18519,11,3,2,2023-11-22,2023-11-30,2023-11-30,1,743.0,450.0,13560.9,1
18520,22,43,1,2025-10-25,2025-10-30,2025-10-30,1,855.0,3072.1,141010.87,1
18521,21,20,4,2025-02-15,2025-02-20,2025-02-20,1,447.0,694.9,8025.95,1
18522,3,40,1,2024-07-27,2024-08-04,2024-08-04,1,353.0,1283.9,27849.19,1
18523,18,23,1,2023-03-23,2023-03-29,2023-04-03,2,1229.0,1699.1,68588.54,0
18524,21,30,1,2025-02-14,2025-02-21,2025-02-21,1,482.0,819.9,20449.84,1
18525,19,8,1,2024-11-14,2024-11-23,2024-11-28,1,1428.0,2050.2,90653.95,0
18526,21,23,1,2023-07-12,2023-07-17,2023-07-17,1,1871.0,2442.5,155382.63,1
18527,13,55,1,2024-09-10,2024-09-17,2024-09-18,1,741.0,2162.5,71931.85,0
18528,4,59,4,2025-10-23,2025-10-28,2025-10-28,1,1135.0,1956.2,31741.93,1
18529,3,60,2,2024-10-24,2024-10-29,2024-10-29,1,584.0,610.0,16219.88,1
18530,19,56,1,2023-12-13,2023-12-20,2023-12-23,1,342.0,3027.3,62801.95,0
18531,1,52,1,2024-01-03,2024-01-15,2024-01-15,1,233.0,1184.2,29108.33,1
18532,12,23,3,2024-03-08,2024-03-14,2024-03-18,1,155.0,845.2,42307.28,0
18533,15,5,4,2025-11-23,2025-11-30,2025-12-06,1,1108.0,3045.4,45701.4,0
18534,6,17,4,2025-11-16,2025-11-30,2025-12-04,1,227.0,2776.2,22417.92,0
18535,2,13,1,2025-12-01,2025-12-13,2025-12-13,1,608.0,3022.7,103611.21,1
18536,11,34,1,2023-02-10,2023-02-21,2023-02-23,1,102.0,932.8,10941.58,0
18537,14,8,3,2023-11-25,2023-12-02,2023-12-02,1,856.0,2081.4,305022.03,1
18538,10,53,1,2024-04-07,2024-04-10,2024-04-10,2,449.0,2494.6,80861.75,1
18539,13,2,1,2023-01-21,2023-01-30,2023-01-30,1,1633.0,1370.1,78207.04,1
18540,21,8,3,2024-09-27,2024-10-04,2024-10-04,1,66.0,927.2,30210.47,1
18541,8,20,1,2025-02-24,2025-02-28,2025-02-28,1,166.0,1410.3,30400.78,1
18542,15,20,2,2025-10-13,2025-10-19,2025-10-19,1,174.0,1598.3,17573.08,1
18543,16,48,1,2023-12-03,2023-12-18,2023-12-18,1,68.0,2549.9,35315.97,1
18544,12,48,2,2024-12-09,2024-12-20,2024-12-20,1,234.0,213.9,3778.5,1
18545,2,12,4,2025-06-22,2025-07-09,2025-07-09,2,1637.0,2828.3,59631.08,1
18546,3,50,1,2023-09-01,2023-09-05,2023-09-15,1,810.0,3078.0,136882.15,0
18547,19,25,2,2023-02-01,2023-02-09,2023-02-14,1,387.0,3085.5,50302.99,0
18548,9,31,2,2023-08-26,2023-09-10,2023-09-11,1,264.0,129.3,2426.94,0
18549,6,43,1,2025-12-05,2025-12-10,2025-12-10,1,1344.0,1234.7,66222.32,1
18550,8,16,1,2025-09-25,2025-10-06,2025-10-06,1,426.0,1917.8,55883.31,1
18551,6,57,1,2023-07-24,2023-08-04,2023-08-07,1,868.0,182.1,8892.33,0
18552,7,12,4,2025-09-15,2025-09-30,2025-10-01,1,174.0,1631.8,13514.47,0
18553,4,13,2,2025-10-27,2025-11-08,2025-11-08,1,1209.0,1560.1,47687.87,1
18554,9,27,3,2023-07-19,2023-08-02,2023-08-02,1,906.0,2800.8,422044.88,1
18555,5,2,1,2025-08-14,2025-08-22,2025-08-22,1,1260.0,2381.2,103156.1,1
18556,21,2,4,2025-02-11,2025-02-23,2025-02-24,1,298.0,2802.3,30455.44,0
18557,5,15,4,2025-02-17,2025-02-27,2025-02-27,1,284.0,2377.3,24223.62,1
18558,5,21,3,2024-07-01,2024-07-09,2024-07-09,1,297.0,907.4,63852.69,1
18559,22,32,4,2025-10-27,2025-11-02,2025-11-02,1,453.0,2577.3,24882.63,1
18560,17,8,1,2025-08-19,2025-08-26,2025-08-26,1,967.0,2713.4,119065.54,1
18561,12,58,3,2025-08-13,2025-08-17,2025-08-17,1,1184.0,1323.4,157906.63,1
18562,6,15,2,2024-12-31,2025-01-12,2025-01-12,1,262.0,1171.8,17901.25,1
18563,4,21,4,2025-06-18,2025-06-28,2025-06-28,1,304.0,1512.7,14141.41,1
18564,4,34,1,2023-09-15,2023-09-26,2023-10-05,1,379.0,1367.3,32978.98,0
18565,11,40,1,2024-12-25,2025-01-02,2025-01-02,1,149.0,1963.6,27123.2,1
18566,12,14,4,2025-05-15,2025-05-24,2025-05-24,1,1093.0,2760.6,49539.69,1
18567,15,38,1,2023-10-25,2023-10-31,2023-10-31,1,1003.0,207.8,10358.89,1
18568,22,20,3,2024-11-14,2024-11-21,2024-11-21,1,1226.0,1467.2,184244.41,1
18569,6,36,1,2024-07-05,2024-07-13,2024-07-13,2,1676.0,2727.7,131112.65,1
18570,14,40,1,2023-02-23,2023-03-04,2023-03-04,1,623.0,758.9,28738.02,1
18571,5,56,3,2025-10-09,2025-10-16,2025-10-16,1,345.0,435.1,27236.26,1
18572,18,50,1,2025-05-02,2025-05-06,2025-05-10,1,765.0,513.0,19948.91,0
18573,20,12,4,2025-05-31,2025-06-17,2025-06-17,2,1534.0,2364.4,55074.79,0
18574,13,19,2,2025-09-18,2025-09-24,2025-09-24,1,904.0,607.3,15791.22,1
18575,2,27,1,2024-09-09,2024-09-19,2024-09-19,1,841.0,2206.0,83509.97,1
18576,15,47,1,2025-11-24,2025-12-09,2025-12-09,1,290.0,2944.9,81439.56,1
18577,22,27,2,2025-03-14,2025-03-25,2025-03-25,1,1416.0,2170.1,91070.5,1
18578,11,12,1,2024-09-19,2024-10-04,2024-10-04,1,628.0,1078.4,31734.01,1
18579,3,56,1,2023-06-24,2023-07-01,2023-07-01,1,592.0,654.3,20792.52,1
18580,4,59,2,2024-11-03,2024-11-06,2024-11-06,1,280.0,1857.1,29939.62,1
18581,8,47,3,2023-05-23,2023-06-08,2023-06-08,1,732.0,1036.8,105603.77,1
18582,13,8,1,2023-09-09,2023-09-17,2023-09-20,1,817.0,2861.5,101143.02,0
18583,22,6,1,2023-07-27,2023-08-02,2023-08-02,1,241.0,2963.0,64714.48,1
18584,5,44,1,2024-10-03,2024-10-15,2024-10-15,1,139.0,2507.6,46118.11,1
18585,15,16,2,2024-01-13,2024-01-21,2024-01-21,1,245.0,1432.7,18574.23,1
18586,22,43,1,2023-01-03,2023-01-08,2023-01-08,1,1272.0,203.9,8766.29,1
18587,11,53,3,2024-12-02,2024-12-06,2024-12-06,1,463.0,3027.5,308440.91,1
18588,7,53,2,2023-09-02,2023-09-06,2023-09-06,1,180.0,2420.1,26417.76,1
18589,16,55,1,2025-07-22,2025-07-30,2025-08-01,1,653.0,2300.9,78353.05,0
18590,6,48,1,2025-10-24,2025-11-07,2025-11-10,1,38.0,500.4,4815.27,0
18591,13,14,1,2025-07-10,2025-07-16,2025-07-16,1,1267.0,2326.8,116792.24,1
18592,21,23,1,2025-05-12,2025-05-18,2025-05-18,1,314.0,74.9,2175.51,1
18593,10,40,2,2023-09-20,2023-09-27,2023-09-27,1,1168.0,1965.4,58111.65,1
18594,22,2,3,2025-11-14,2025-11-24,2025-11-24,1,535.0,2777.8,299256.11,1
18595,9,5,2,2023-09-29,2023-10-09,2023-10-09,1,1266.0,2353.5,82311.38,1
18596,21,9,1,2023-05-10,2023-05-15,2023-05-20,1,1226.0,1261.3,71451.58,0
18597,2,25,1,2025-03-13,2025-03-23,2025-03-23,1,477.0,508.6,15855.65,1
18598,1,38,4,2024-07-02,2024-07-08,2024-07-08,1,237.0,563.3,4292.3,1
18599,9,14,2,2024-09-08,2024-09-16,2024-09-16,1,968.0,2426.4,64606.67,1
18600,6,7,2,2024-06-08,2024-06-13,2024-06-22,1,1109.0,2070.8,71594.34,0
18601,17,17,1,2024-02-18,2024-03-01,2024-03-05,1,361.0,924.3,22242.37,0
18602,9,19,2,2023-04-12,2023-04-18,2023-04-18,1,209.0,2093.9,26026.19,1
18603,22,9,1,2025-04-05,2025-04-11,2025-04-11,1,403.0,2139.2,65165.89,1
18604,10,60,2,2025-07-15,2025-07-20,2025-07-20,1,1165.0,2075.2,65801.37,1
18605,10,21,2,2025-11-28,2025-12-08,2025-12-08,1,136.0,282.7,3628.56,1
18606,9,30,2,2024-02-06,2024-02-14,2024-02-14,1,270.0,2552.9,48395.82,1
18607,9,4,1,2024-09-09,2024-09-11,2024-09-11,1,471.0,3038.7,106204.58,1
18608,2,50,4,2023-11-29,2023-12-02,2023-12-04,1,823.0,927.3,12111.65,0
18609,13,30,1,2023-02-02,2023-02-10,2023-02-10,1,262.0,1788.2,41115.1,1
18610,22,13,1,2025-03-04,2025-03-19,2025-03-19,1,1232.0,731.1,28971.09,1
18611,19,24,4,2025-09-19,2025-09-24,2025-09-24,1,1004.0,270.9,5265.57,1
18612,18,25,4,2025-10-10,2025-10-19,2025-10-29,1,373.0,2714.8,23234.97,0
18613,9,8,2,2024-10-21,2024-10-28,2024-10-28,1,104.0,137.5,1271.8,1
18614,11,33,1,2025-06-28,2025-07-13,2025-07-15,1,220.0,1777.8,38670.39,0
18615,6,34,1,2023-03-29,2023-04-11,2023-04-11,2,395.0,1231.3,39177.16,1
18616,5,31,3,2023-11-09,2023-11-25,2023-11-25,1,257.0,2748.9,149901.1,1
18617,10,12,1,2024-02-12,2024-03-01,2024-03-01,1,1324.0,2386.8,113220.81,1
18618,18,13,1,2025-08-26,2025-09-08,2025-09-12,1,533.0,1635.6,51381.96,0
18619,14,17,4,2025-04-24,2025-05-09,2025-05-09,1,690.0,2379.3,32489.96,1
18620,8,19,1,2023-03-05,2023-03-09,2023-03-09,1,202.0,2394.8,52669.16,1
18621,20,17,4,2024-08-07,2024-08-23,2024-08-23,1,512.0,2541.0,35571.54,1
18622,1,16,4,2024-11-16,2024-11-26,2024-12-03,1,694.0,2041.8,28934.48,0
18623,10,37,1,2025-11-29,2025-12-06,2025-12-06,1,776.0,3104.5,124896.61,1
18624,6,34,1,2025-02-19,2025-03-05,2025-03-05,1,106.0,1334.8,20674.89,1
18625,11,43,2,2024-05-21,2024-05-25,2024-05-25,1,1476.0,70.0,2743.15,1
18626,11,26,3,2024-08-25,2024-09-01,2024-09-11,1,61.0,3152.3,98958.49,0
18627,18,22,1,2023-10-02,2023-10-11,2023-10-13,1,348.0,1792.8,37994.88,0
18628,6,41,1,2025-12-17,2025-12-26,2025-12-26,1,389.0,2143.2,65881.69,1
18629,10,25,1,2025-11-24,2025-12-06,2025-12-14,1,121.0,2703.1,37201.12,0
18630,6,38,3,2023-07-02,2023-07-06,2023-07-06,1,218.0,1883.9,120907.74,1
18631,9,50,3,2023-04-16,2023-04-20,2023-04-20,1,681.0,1583.7,206524.24,1
18632,13,55,1,2023-01-22,2023-01-31,2023-01-31,1,618.0,2271.4,82259.37,1
18633,12,58,2,2025-11-06,2025-11-09,2025-11-09,1,716.0,2488.7,79895.36,1
18634,1,26,1,2025-10-01,2025-10-07,2025-10-07,1,265.0,1064.5,25784.6,1
18635,2,13,1,2023-01-16,2023-01-29,2023-01-29,1,291.0,654.8,15037.27,1
18636,3,25,1,2023-03-13,2023-03-20,2023-03-25,1,818.0,1980.1,70594.77,0
18637,10,15,4,2023-02-10,2023-02-20,2023-02-20,1,167.0,2657.0,16264.36,1
18638,16,21,1,2024-10-30,2024-11-08,2024-11-12,1,157.0,2657.0,37649.75,0
18639,13,56,2,2025-07-08,2025-07-15,2025-07-15,1,283.0,2705.1,42279.17,1
18640,13,53,2,2023-06-20,2023-06-23,2023-06-23,1,693.0,2081.6,54440.84,1
18641,2,50,1,2025-11-08,2025-11-13,2025-11-16,1,761.0,2741.1,90598.47,0
18642,6,21,4,2025-06-12,2025-06-20,2025-06-21,1,319.0,515.3,5310.88,0
18643,6,43,1,2025-04-12,2025-04-18,2025-04-18,1,336.0,1674.3,40112.13,1
18644,21,30,2,2023-04-13,2023-04-19,2023-04-19,1,557.0,2451.6,67404.52,1
18645,12,1,4,2024-02-03,2024-02-10,2024-02-10,1,449.0,3196.1,42536.69,1
18646,11,5,1,2024-02-18,2024-02-27,2024-02-27,1,777.0,2728.3,99505.94,1
18647,20,36,4,2025-02-06,2025-02-13,2025-02-13,1,621.0,1147.7,16283.32,1
18648,3,20,1,2024-03-28,2024-04-01,2024-04-01,1,624.0,1568.3,58999.74,1
18649,3,12,4,2024-12-16,2024-12-29,2024-12-29,1,719.0,1549.9,22916.83,1
18650,3,30,1,2025-11-29,2025-12-06,2025-12-06,1,377.0,1766.4,51691.41,1
18651,20,37,4,2024-01-22,2024-01-29,2024-01-29,1,1005.0,1660.9,26260.12,1
18652,14,27,1,2024-03-11,2024-03-25,2024-04-03,1,898.0,1432.8,59456.05,0
18653,8,26,4,2024-08-21,2024-08-28,2024-08-28,1,405.0,2291.0,28503.98,1
18654,4,57,1,2023-11-29,2023-12-08,2023-12-08,1,956.0,299.1,15378.4,1
18655,11,31,3,2025-10-15,2025-10-27,2025-10-27,1,422.0,2271.3,214008.0,1
18656,14,9,4,2023-09-10,2023-09-16,2023-09-19,1,462.0,1532.9,17235.7,0
18657,1,15,2,2025-08-08,2025-08-17,2025-08-17,1,696.0,1369.6,41698.9,1
18658,19,31,1,2024-02-05,2024-02-17,2024-02-17,1,206.0,2655.9,51407.55,1
18659,1,52,4,2024-10-21,2024-11-03,2024-11-07,1,532.0,2676.7,35011.25,0
18660,2,19,1,2025-02-14,2025-02-17,2025-02-17,1,341.0,2071.1,51757.44,1
18661,20,53,2,2024-12-04,2024-12-06,2024-12-06,1,352.0,298.7,4673.46,1
18662,19,38,2,2025-08-19,2025-08-25,2025-08-25,1,589.0,1541.6,42865.12,1
18663,5,2,1,2025-11-06,2025-11-16,2025-11-16,1,765.0,918.5,36626.7,1
18664,1,17,1,2024-08-29,2024-09-14,2024-09-14,1,176.0,2429.7,39045.95,1
18665,19,52,2,2024-12-09,2024-12-20,2024-12-21,1,398.0,2393.7,41368.49,0
18666,11,11,1,2025-06-18,2025-06-27,2025-06-27,1,329.0,2544.7,58208.11,1
18667,21,53,2,2024-05-27,2024-06-01,2024-06-01,1,445.0,352.3,6454.48,1
18668,13,14,1,2023-12-14,2023-12-22,2023-12-22,1,1200.0,556.1,26921.34,1
18669,20,37,1,2023-03-24,2023-03-31,2023-04-05,1,1324.0,1214.4,54242.37,0
18670,2,51,1,2025-02-16,2025-02-20,2025-02-24,1,568.0,476.8,16268.21,0
18671,22,36,1,2024-12-03,2024-12-08,2024-12-08,1,1200.0,517.1,27838.01,1
18672,14,53,1,2024-03-09,2024-03-13,2024-03-13,1,343.0,2129.8,59048.73,1
18673,22,21,1,2024-12-31,2025-01-11,2025-01-14,1,287.0,472.5,11881.33,0
18674,15,38,2,2024-02-05,2024-02-09,2024-02-09,1,202.0,1019.3,13667.03,1
18675,7,21,1,2023-12-22,2023-12-30,2023-12-30,1,539.0,2937.6,88695.29,1
18676,21,8,4,2025-07-05,2025-07-12,2025-07-17,1,987.0,3186.4,63669.92,0
18677,21,31,1,2025-04-24,2025-05-08,2025-05-08,1,228.0,3183.2,70063.79,1
18678,3,56,1,2023-03-11,2023-03-17,2023-03-17,1,555.0,2960.1,104905.87,1
18679,11,35,1,2025-03-22,2025-03-31,2025-04-01,1,1005.0,665.3,26064.95,0
18680,15,43,4,2025-02-23,2025-02-27,2025-02-27,1,429.0,946.2,9191.32,1
18681,21,57,1,2025-10-16,2025-10-25,2025-10-25,1,1125.0,1237.8,69299.47,1
18682,16,15,1,2024-09-10,2024-09-19,2024-09-19,1,583.0,841.1,25854.81,1
18683,14,37,1,2024-02-04,2024-02-10,2024-02-10,1,1159.0,2215.5,124509.71,1
18684,14,56,2,2025-05-03,2025-05-10,2025-05-10,1,738.0,2341.3,75565.79,1
18685,6,43,4,2023-06-21,2023-06-27,2023-06-27,1,1697.0,1922.5,35201.83,1
18686,7,4,1,2025-04-27,2025-04-29,2025-04-29,1,539.0,2463.8,87142.26,1
18687,13,31,2,2025-05-09,2025-05-20,2025-05-20,1,906.0,2683.2,72784.51,1
18688,9,49,2,2025-02-11,2025-02-23,2025-02-23,1,228.0,3048.6,36911.26,1
18689,4,35,2,2023-10-24,2023-11-01,2023-11-01,1,5.0,1823.9,3420.51,1
18690,17,20,1,2023-09-06,2023-09-11,2023-09-11,1,551.0,2631.0,71971.79,1
18691,15,50,2,2023-04-07,2023-04-12,2023-04-18,1,996.0,944.7,29168.12,0
18692,12,27,4,2025-06-15,2025-06-26,2025-06-26,1,926.0,1651.0,31760.69,1
18693,8,20,1,2024-09-09,2024-09-13,2024-09-13,1,1087.0,1635.0,63672.12,1
18694,11,35,1,2024-12-03,2024-12-13,2024-12-17,1,1119.0,1226.3,57285.78,0
18695,4,53,1,2023-03-21,2023-03-24,2023-03-24,1,690.0,1190.7,43666.3,1
18696,16,55,3,2025-12-14,2025-12-23,2025-12-23,1,693.0,353.8,32591.09,1
18697,19,3,4,2023-08-04,2023-08-11,2023-08-11,1,883.0,985.0,18901.64,1
18698,5,16,4,2025-10-14,2025-10-26,2025-10-26,1,170.0,2599.8,19452.38,1
18699,3,4,3,2023-10-21,2023-10-23,2023-10-23,1,123.0,1120.8,42559.44,1
18700,9,36,2,2024-10-06,2024-10-12,2024-10-12,1,554.0,2651.8,63859.61,1
18701,10,7,4,2023-02-26,2023-03-03,2023-03-03,1,877.0,1506.0,25683.06,1
18702,8,18,1,2024-02-14,2024-02-19,2024-02-19,1,772.0,854.5,33905.47,1
18703,17,35,1,2024-12-23,2024-12-30,2025-01-04,1,742.0,1428.2,60775.09,0
18704,10,20,1,2023-12-29,2024-01-02,2024-01-10,2,1477.0,113.9,6078.81,0
18705,13,31,2,2023-06-06,2023-06-18,2023-06-18,1,100.0,3196.0,30303.82,1
18706,17,17,4,2025-03-23,2025-04-05,2025-04-05,1,1057.0,2308.6,34820.11,1
18707,15,50,1,2025-07-30,2025-08-03,2025-08-03,1,752.0,768.7,34302.49,1
18708,13,14,1,2025-02-25,2025-03-05,2025-03-10,1,455.0,2688.0,95944.04,0
18709,4,50,4,2025-06-09,2025-06-12,2025-06-16,1,942.0,1354.0,20630.96,0
18710,9,31,1,2023-09-27,2023-10-11,2023-10-11,1,393.0,521.6,16559.94,1
18711,3,23,1,2024-05-11,2024-05-16,2024-05-18,1,87.0,2702.5,31036.22,0
18712,19,30,2,2023-09-10,2023-09-16,2023-09-20,1,209.0,2376.3,35561.87,0
18713,10,13,3,2024-04-10,2024-04-20,2024-04-20,1,1140.0,2023.8,277701.08,1
18714,5,2,4,2023-05-12,2023-05-20,2023-05-20,1,1295.0,793.3,17967.47,1
18715,1,52,3,2023-12-19,2023-12-30,2023-12-30,1,246.0,1926.0,141659.84,1
18716,8,13,2,2024-03-21,2024-04-02,2024-04-02,1,151.0,1827.1,25942.11,1
18717,15,48,1,2025-07-19,2025-07-30,2025-07-31,1,675.0,1063.1,38427.5,0
18718,8,56,4,2023-07-16,2023-07-22,2023-07-23,1,601.0,156.2,2186.55,0
18719,4,15,1,2023-03-20,2023-03-31,2023-03-31,1,556.0,2216.5,82280.91,1
18720,9,19,1,2024-03-23,2024-03-28,2024-03-28,2,1768.0,2966.6,145323.75,1
18721,3,41,3,2025-12-27,2026-01-06,2026-01-06,1,667.0,1395.7,179953.82,1
18722,13,26,4,2023-01-02,2023-01-09,2023-01-10,1,86.0,2736.2,12321.3,0
18723,5,8,2,2023-12-21,2023-12-27,2024-01-07,2,2721.0,809.2,49076.7,0
18724,1,56,3,2024-07-19,2024-07-26,2024-07-26,1,94.0,3165.4,135022.0,1
18725,18,12,1,2025-12-02,2025-12-18,2025-12-23,1,885.0,1613.9,60106.56,0
18726,9,47,4,2023-09-18,2023-10-02,2023-10-02,1,267.0,1121.4,9630.51,1
18727,12,38,4,2025-01-04,2025-01-09,2025-01-09,1,827.0,999.1,15618.97,1
18728,6,49,1,2025-09-21,2025-10-05,2025-10-05,1,209.0,3129.8,66072.47,1
18729,9,9,1,2025-03-08,2025-03-14,2025-03-20,1,402.0,2789.6,73596.62,0
18730,5,23,1,2025-09-30,2025-10-05,2025-10-05,1,675.0,2813.1,114892.98,1
18731,8,20,1,2023-06-03,2023-06-09,2023-06-09,1,1010.0,266.9,11652.55,1
18732,4,22,1,2023-10-29,2023-11-10,2023-11-10,1,724.0,652.8,21224.29,1
18733,20,37,1,2023-01-23,2023-01-28,2023-01-28,1,580.0,110.2,3788.17,1
18734,2,59,2,2024-02-21,2024-02-25,2024-02-25,1,1644.0,3032.2,135653.9,1
18735,2,36,2,2023-06-29,2023-07-05,2023-07-05,1,707.0,1625.4,35938.97,1
18736,4,43,1,2024-08-12,2024-08-17,2024-08-17,1,610.0,1629.0,55562.2,1
18737,9,36,4,2024-08-19,2024-08-26,2024-08-26,1,435.0,961.2,9206.99,1
18738,18,37,1,2023-01-18,2023-01-23,2023-01-23,1,275.0,109.2,2803.17,1
18739,7,43,3,2025-01-18,2025-01-23,2025-01-25,1,1103.0,2376.4,299881.83,0
18740,20,56,1,2025-01-24,2025-01-31,2025-01-31,1,1079.0,2905.1,111463.57,1
18741,22,8,1,2025-12-26,2026-01-02,2026-01-02,1,215.0,1718.0,28667.16,1
18742,6,15,2,2023-04-20,2023-04-30,2023-04-30,1,437.0,1494.4,25587.48,1
18743,18,21,4,2023-01-15,2023-01-22,2023-01-22,1,238.0,936.3,7262.49,1
18744,18,25,1,2024-01-01,2024-01-12,2024-01-17,1,511.0,2563.1,70026.04,0
18745,19,47,1,2024-06-09,2024-06-25,2024-06-25,1,328.0,1250.3,35223.21,1
18746,19,24,2,2024-06-01,2024-06-05,2024-06-08,1,598.0,782.0,19970.76,0
18747,19,31,2,2024-01-27,2024-02-08,2024-02-08,1,140.0,2929.1,35271.12,1
18748,19,56,1,2024-08-15,2024-08-25,2024-08-25,1,48.0,1292.2,13641.13,1
18749,10,51,1,2025-07-22,2025-07-27,2025-07-27,1,449.0,1861.3,64888.5,1
18750,14,52,1,2024-05-29,2024-06-11,2024-06-11,1,192.0,3081.8,63262.58,1
18751,22,9,4,2024-01-23,2024-01-28,2024-01-28,1,1141.0,1389.6,22812.14,1
18752,7,27,1,2023-08-22,2023-08-31,2023-08-31,1,357.0,2575.7,54794.77,1
18753,9,53,3,2025-09-11,2025-09-16,2025-09-16,1,430.0,2080.8,162698.11,1
18754,5,11,1,2025-07-22,2025-08-03,2025-08-03,1,64.0,1532.8,17788.22,1
18755,5,11,2,2023-12-26,2024-01-07,2024-01-17,1,375.0,2944.2,64097.93,0
18756,4,43,4,2025-10-29,2025-11-04,2025-11-04,1,1765.0,2766.9,54515.04,1
18757,3,7,1,2025-02-08,2025-02-12,2025-02-12,1,238.0,2946.4,63559.69,1
18758,21,34,1,2025-08-20,2025-08-30,2025-08-30,1,860.0,238.0,10519.91,1
18759,1,2,4,2023-09-23,2023-10-02,2023-10-02,1,697.0,2710.7,43833.83,1
18760,7,34,1,2023-11-04,2023-11-16,2023-11-16,1,125.0,126.6,1876.06,1
18761,1,13,3,2025-07-07,2025-07-20,2025-07-20,1,509.0,122.8,10518.16,1
18762,7,23,1,2023-03-04,2023-03-11,2023-03-16,1,1899.0,551.7,30839.72,0
18763,14,9,3,2023-06-12,2023-06-17,2023-06-20,1,951.0,3175.7,397643.58,0
18764,20,36,4,2023-12-08,2023-12-15,2023-12-15,1,1278.0,1221.4,24926.23,1
18765,11,52,2,2023-03-27,2023-04-08,2023-04-08,1,357.0,2253.1,45329.84,1
18766,21,52,3,2024-11-28,2024-12-10,2024-12-10,1,553.0,2841.2,299617.13,1
18767,20,36,4,2023-04-13,2023-04-18,2023-04-18,1,912.0,3060.8,42595.51,1
18768,16,12,4,2025-01-01,2025-01-16,2025-01-16,1,586.0,2267.1,25177.2,1
18769,21,4,3,2025-05-09,2025-05-12,2025-05-15,1,161.0,2160.4,106097.65,0
18770,8,18,1,2024-05-08,2024-05-13,2024-05-13,1,1149.0,722.6,32347.44,1
18771,12,19,2,2023-03-24,2023-03-30,2023-04-10,1,844.0,2655.0,86703.37,0
18772,6,4,2,2025-10-19,2025-10-21,2025-10-26,1,246.0,3170.7,59531.29,0
18773,1,14,4,2024-11-29,2024-12-07,2024-12-10,1,579.0,3001.0,36180.21,0
18774,18,56,4,2024-11-08,2024-11-16,2024-11-16,2,2643.0,1503.3,39203.89,1
